1	4.0374516248703
2	4.394129455089569
3	6.1223098039627075
4	6.673552542924881
5	5.131625413894653
6	4.220776796340942
7	3.237476110458374
8	6.20211860537529
9	6.8741156458854675
10	4.104251861572266
11	4.0617760717868805
12	5.140618085861206
13	3.87322074174881
14	3.8371831476688385
15	4.099501669406891
16	4.144928574562073
17	3.3971732556819916
18	4.562751680612564
19	4.365810066461563
20	3.8739137053489685
21	4.559537827968597
22	4.934766322374344
23	4.368335247039795
24	4.801765620708466
25	4.688657328486443
26	4.738445580005646
27	5.1556951105594635
28	2.877002328634262
29	5.4012215584516525
30	5.044687986373901
31	6.400835335254669
32	3.8413155674934387
33	4.564603924751282
34	4.3605154156684875
35	4.650532811880112
36	4.46536660194397
37	5.363680839538574
38	6.342602968215942
39	3.8881756067276
40	3.692066788673401
41	3.9215803146362305
42	4.330946505069733
43	3.831646889448166
44	4.5122328996658325
45	4.482822850346565
46	3.824687346816063
47	5.968468010425568
48	3.902841180562973
49	3.2660719752311707
50	5.162092536687851
51	4.69463849067688
52	4.323189675807953
53	3.600466251373291
54	5.117272436618805
55	3.567302018404007
56	6.45110011100769
57	3.75638547539711
58	4.00269216299057
59	4.58375009894371
60	4.041831463575363
61	4.408209711313248
62	3.716104418039322
63	5.39355942606926
64	3.6248385906219482
65	4.27587366104126
66	4.80865404009819
67	5.303889751434326
68	5.31318137049675
69	6.554734110832214
70	3.8556678891181946
71	4.001968711614609
72	3.9014962315559387
73	3.497148424386978
74	6.119477182626724
75	4.059456467628479
76	3.9063974022865295
77	3.902574062347412
78	4.888801395893097
79	3.5966426134109497
80	4.885980486869812
81	3.715890049934387
82	3.497718498110771
83	5.7352612018585205
84	4.982418984174728
85	4.619712084531784
86	6.473760813474655
87	5.678640723228455
88	4.515707045793533
89	4.704358398914337
90	4.574705481529236
91	7.3789796233177185
92	3.6879444122314453
93	4.783622145652771
94	3.3454069197177887
95	4.993396043777466
96	5.7444513738155365
97	5.564294695854187
98	4.37422776222229
99	4.1329750418663025
100	3.818509519100189
101	5.002109780907631
102	4.56160843372345
103	3.7898330092430115
104	5.696707725524902
105	4.642932415008545
106	4.287491202354431
107	6.135108113288879
108	3.835969418287277
109	2.871808409690857
110	5.646844774484634
111	4.86304971575737
112	3.8306154906749725
113	3.3152428716421127
114	6.099704265594482
115	5.218364089727402
116	4.237001359462738
117	3.5852414965629578
118	3.56435963511467
119	5.601973682641983
120	4.642833054065704
121	5.590467691421509
122	4.301966667175293
123	4.683646559715271
124	4.190709084272385
125	5.991629734635353
126	3.6533689200878143
127	3.751112014055252
128	4.988674581050873
129	5.178212881088257
130	4.145628660917282
131	4.184513688087463
132	4.061017006635666
133	6.720978856086731
134	4.375981256365776
135	4.148510664701462
136	4.197800785303116
137	4.727212071418762
138	3.7133142948150635
139	4.011876255273819
140	3.9749235808849335
141	4.760386556386948
142	4.443427488207817
143	3.6053792238235474
144	3.0064795911312103
145	5.510327875614166
146	4.627610623836517
147	4.547739237546921
148	3.3380074203014374
149	6.018478095531464
150	3.589256912469864
151	5.428763806819916
152	3.9476003646850586
153	5.000564217567444
154	6.123162060976028
155	4.308665841817856
156	6.199768245220184
157	4.120578274130821
158	3.386971801519394
159	4.405318796634674
160	4.264822691679001
161	4.396388083696365
162	4.208357512950897
163	3.3132511377334595
164	3.137411668896675
165	4.826181471347809
166	4.013659417629242
167	3.6734727323055267
168	4.418285205960274
169	5.368354439735413
170	4.6767939031124115
171	3.7868063747882843
172	3.917705684900284
173	4.470318913459778
174	3.4698851108551025
175	4.518954008817673
176	3.5732061862945557
177	4.9665853679180145
178	5.1465756595134735
179	4.6022762060165405
180	4.669662952423096
181	5.690827548503876
182	3.052079424262047
183	4.114863768219948
184	3.9214191138744354
185	4.2815937995910645
186	4.118770956993103
187	3.7075295746326447
188	7.77437025308609
189	5.4003240168094635
190	5.941697508096695
191	4.8337162733078
192	6.362489700317383
193	3.682989925146103
194	4.373003244400024
195	3.3864526748657227
196	4.329273462295532
197	4.809187114238739
198	4.847926497459412
199	6.925938189029694
200	4.70307320356369
201	6.887645363807678
202	4.312512308359146
203	6.683735877275467
204	4.924200177192688
205	5.515129506587982
206	4.901645451784134
207	7.043748915195465
208	4.25944247841835
209	4.948347628116608
210	2.6178306341171265
211	4.07187157869339
212	4.984616935253143
213	4.563993543386459
214	5.593127727508545
215	7.142795264720917
216	5.076863572001457
217	4.402383238077164
218	3.8987780660390854
219	3.61030113697052
220	4.349207133054733
221	4.346373558044434
222	4.452799171209335
223	4.687128201127052
224	4.4577997624874115
225	4.658979758620262
226	4.691811501979828
227	5.110720783472061
228	3.2395930886268616
229	3.749661087989807
230	4.849341034889221
231	4.024297833442688
232	4.399337261915207
233	4.949717849493027
234	4.8188636302948
235	4.545867204666138
236	5.285711824893951
237	4.04085910320282
238	4.344717383384705
239	4.0502909719944
240	3.122044563293457
241	3.429054230451584
242	4.1964462995529175
243	4.531597375869751
244	5.486210197210312
245	4.104340851306915
246	3.3088134229183197
247	4.87887704372406
248	3.7529957592487335
249	5.710497617721558
250	7.038432836532593
251	3.2720417082309723
252	4.777978271245956
253	3.510378748178482
254	5.886789500713348
255	6.2331816256046295
256	5.448728561401367
257	4.374850928783417
258	4.812512755393982
259	4.559055209159851
260	3.8781528174877167
261	5.298362046480179
262	5.403027355670929
263	3.9777957797050476
264	3.0955746471881866
265	4.238899677991867
266	4.050859332084656
267	6.068120628595352
268	4.170054018497467
269	5.363649308681488
270	4.306562632322311
271	4.678964465856552
272	4.608699202537537
273	3.7225163280963898
274	4.458265572786331
275	4.826019734144211
276	4.364269703626633
277	3.775562435388565
278	3.4516670554876328
279	4.801145762205124
280	4.119356483221054
281	4.63413867354393
282	4.910928249359131
283	4.94125235080719
284	5.0306814312934875
285	4.629255175590515
286	2.9361822307109833
287	3.9307215809822083
288	5.9336501359939575
289	3.661664456129074
290	3.922064647078514
291	3.8937345147132874
292	3.533822178840637
293	5.506017327308655
294	4.153509020805359
295	3.460798352956772
296	3.3371361792087555
297	4.032745659351349
298	4.893801391124725
299	6.682553291320801
300	4.817075133323669
301	4.8662930727005005
302	4.464843958616257
303	4.475740358233452
